rank,repo_name,forks,stars,language,repo_url,description,id,last_commit
113,bytecode-viewer,1089,13606,Java,https://github.com/Konloch/bytecode-viewer,"A Java 8+ Jar & Android APK Reverse Engineering Suite (Decompiler, Editor, Debugger & More)",MDEwOlJlcG9zaXRvcnkyNTIwMTM2MQ==,2023-03-25T08:46:50Z
114,BigData-Notes,3878,13605,Java,https://github.com/heibaiying/BigData-Notes,大数据入门指南  :star:,MDEwOlJlcG9zaXRvcnkxNzQ3NjU2NDc=,2023-02-01T11:44:36Z
115,Material-Animations,2528,13559,Java,https://github.com/lgvalle/Material-Animations,Android Transition animations explanation with examples.,MDEwOlJlcG9zaXRvcnkzMTg2NTE3Ng==,2019-04-02T15:42:38Z
116,logger,2141,13550,Java,https://github.com/orhanobut/logger,"✔️ Simple, pretty and powerful logger for android",MDEwOlJlcG9zaXRvcnkzMjYxMDMzNg==,2022-09-14T10:04:00Z
117,Arduino,7080,13473,Java,https://github.com/arduino/Arduino,Arduino IDE 1.x,MDEwOlJlcG9zaXRvcnk5MTkxNjE=,2022-10-29T19:36:35Z
118,vert.x,1986,13463,Java,https://github.com/eclipse-vertx/vert.x,Vert.x is a tool-kit for building reactive applications on the JVM,MDEwOlJlcG9zaXRvcnkxOTExNTIz,2023-03-28T11:48:39Z
119,thingsboard,4239,13372,Java,https://github.com/thingsboard/thingsboard,"Open-source IoT Platform - Device management, data collection, processing and visualization.",MDEwOlJlcG9zaXRvcnk3NTI3NzAwMw==,2023-03-28T12:06:12Z
120,hadoop,8297,13360,Java,https://github.com/apache/hadoop,Apache Hadoop,MDEwOlJlcG9zaXRvcnkyMzQxODUxNw==,2023-03-28T12:26:20Z
121,caffeine,1425,13349,Java,https://github.com/ben-manes/caffeine,A high performance caching library for Java,MDEwOlJlcG9zaXRvcnkyNzk1NDkyNw==,2023-03-27T18:07:41Z
122,logstash,3404,13348,Java,https://github.com/elastic/logstash,"Logstash - transport and process your logs, events, or other data",MDEwOlJlcG9zaXRvcnkxMDkwMzEx,2023-03-28T10:37:09Z
123,flink-learning,3684,13301,Java,https://github.com/zhisheng17/flink-learning,flink learning blog. http://www.54tianzhisheng.cn/  含 Flink 入门、概念、原理、实战、性能调优、源码解析等内容。涉及 Flink Connector、Metrics、Library、DataStream API、Table API & SQL 等内容的学习案例，还有 Flink 落地应用的大型项目案例（PVUV、日志存储、百亿数据实时去重、监控告警）分享。欢迎大家支持我的专栏《大数据实时计算引擎 Flink 实战与性能优化》,MDEwOlJlcG9zaXRvcnkxNjM3MjExOTI=,2023-02-28T12:34:27Z
124,Android-PickerView,3427,13270,Java,https://github.com/Bigkoo/Android-PickerView,"This is a picker view for android , support linkage effect, timepicker and optionspicker.（时间选择器、省市区三级联动）",MDEwOlJlcG9zaXRvcnkyODU1MDg3Mg==,2022-12-30T03:36:03Z
125,Luban,2217,13216,Java,https://github.com/Curzibn/Luban,Luban(鲁班)—Image compression with efficiency very close to WeChat Moments/可能是最接近微信朋友圈的图片压缩算法,MDEwOlJlcG9zaXRvcnk2NDA1NDQ3OA==,2021-11-06T13:32:29Z
126,DataX,4715,13159,Java,https://github.com/alibaba/DataX,DataX是阿里云DataWorks数据集成的开源版本。,MDEwOlJlcG9zaXRvcnkxMTc5NjU5NzI=,2023-03-26T09:20:23Z
127,tink,1196,13066,Java,https://github.com/google/tink,"Tink is a multi-language, cross-platform, open source library that provides cryptographic APIs that are secure, easy to use correctly, and hard(er) to misuse.",MDEwOlJlcG9zaXRvcnkyMDU3MDIxNA==,2023-03-20T11:42:28Z
128,ip2region,2353,13056,Java,https://github.com/lionsoul2014/ip2region,"Ip2region (2.0 - xdb) is a offline IP address manager framework and locator, support billions of data segments, ten microsecond searching performance. xdb engine implementation for many programming languages",MDEwOlJlcG9zaXRvcnk0NTM2Mzk1NQ==,2023-02-05T11:06:52Z
129,AndroidAutoSize,1900,12912,Java,https://github.com/JessYanCoding/AndroidAutoSize,🔥 A low-cost Android screen adaptation solution (今日头条屏幕适配方案终极版，一个极低成本的 Android 屏幕适配方案).,MDEwOlJlcG9zaXRvcnkxNDUwOTgxNDY=,2021-12-13T11:28:32Z
130,deeplearning4j,4937,12844,Java,https://github.com/deeplearning4j/deeplearning4j,"Suite of tools for deploying and training deep learning models using the JVM. Highlights include model import for keras, tensorflow, and onnx/pytorch, a modular and tiny c++ library for running math code and a java based math library on top of the core c++ library. Also includes samediff: a pytorch/tensorflow like library for running deep learning using automatic differentiation.",MDEwOlJlcG9zaXRvcnkxNDczNDg3Ng==,2023-03-28T12:16:15Z
131,Grasscutter,4102,12820,Java,https://github.com/Grasscutters/Grasscutter,A server software reimplementation for a certain anime game.,R_kgDOHMKsgg,2023-03-27T04:21:42Z
132,pinpoint,3707,12668,Java,https://github.com/pinpoint-apm/pinpoint,"APM, (Application Performance Management) tool for large-scale distributed systems. ",MDEwOlJlcG9zaXRvcnkyNTQ1OTQwMA==,2023-03-28T11:14:47Z
133,jib,1368,12636,Java,https://github.com/GoogleContainerTools/jib,🏗 Build container images for your Java applications.,MDEwOlJlcG9zaXRvcnkxMTg0OTc4NDE=,2023-03-28T01:56:42Z
134,stetho,1163,12630,Java,https://github.com/facebook/stetho,"Stetho is a debug bridge for Android applications, enabling the powerful Chrome Developer Tools and much more.",MDEwOlJlcG9zaXRvcnkyOTcwMzg3MQ==,2023-03-23T16:43:08Z
135,spring-analysis,4066,12626,Java,https://github.com/seaswalker/spring-analysis,Spring源码阅读,MDEwOlJlcG9zaXRvcnk2Nzc3ODAzMQ==,2023-03-24T12:08:27Z
136,greenDAO,2896,12571,Java,https://github.com/greenrobot/greenDAO,greenDAO is a light & fast ORM solution for Android that maps objects to SQLite databases.,MDEwOlJlcG9zaXRvcnkyNjI2NzUx,2021-11-04T06:43:48Z
137,zuul,2282,12514,Java,https://github.com/Netflix/zuul,"Zuul is a gateway service that provides dynamic routing, monitoring, resiliency, security, and more.",MDEwOlJlcG9zaXRvcnk4NzU5MTMz,2023-03-26T03:02:07Z
138,druid,3482,12502,Java,https://github.com/apache/druid,Apache Druid: a high performance real-time analytics database.,MDEwOlJlcG9zaXRvcnk2MzU4MTg4,2023-03-28T11:35:17Z
139,pulsar,3253,12472,Java,https://github.com/apache/pulsar,Apache Pulsar - distributed pub-sub messaging system,MDEwOlJlcG9zaXRvcnk2MjExNzgxMg==,2023-03-28T12:00:42Z
140,Matisse,2070,12381,Java,https://github.com/zhihu/Matisse,:fireworks: A well-designed local image and video selector for Android,MDEwOlJlcG9zaXRvcnk4ODExMTk5MA==,2022-10-07T15:04:00Z
141,banner,2402,12326,Java,https://github.com/youth5201314/banner,🔥🔥🔥Banner 2.0 来了！Android广告图片轮播控件，内部基于ViewPager2实现，Indicator和UI都可以自定义。,MDEwOlJlcG9zaXRvcnk1NjgyOTU4Mg==,2022-11-20T10:52:25Z
142,jd-gui,2221,12323,Java,https://github.com/java-decompiler/jd-gui,A standalone Java Decompiler GUI,MDEwOlJlcG9zaXRvcnkzMjg0NDQ1Ng==,2023-02-21T09:24:20Z
143,PictureSelector,2856,12308,Java,https://github.com/LuckSiege/PictureSelector,Picture Selector Library for Android or 图片选择器,MDEwOlJlcG9zaXRvcnk3Nzk5MzU3OA==,2023-03-22T07:17:42Z
144,AndroidSwipeLayout,2698,12284,Java,https://github.com/daimajia/AndroidSwipeLayout,The Most Powerful Swipe Layout!,MDEwOlJlcG9zaXRvcnkyMzMwMTQ2OA==,2021-08-05T11:51:50Z
145,AndroidViewAnimations,2439,12251,Java,https://github.com/daimajia/AndroidViewAnimations,Cute view animation collection.,MDEwOlJlcG9zaXRvcnkyMTExMzM0OQ==,2021-08-18T23:15:07Z
146,piggymetrics,5839,12241,Java,https://github.com/sqshq/piggymetrics,"Microservice Architecture with Spring Boot, Spring Cloud and Docker",MDEwOlJlcG9zaXRvcnkzMzA4Mjg2OA==,2022-03-01T09:20:15Z
147,Sa-Token,2120,11916,Java,https://github.com/dromara/Sa-Token,这可能是史上功能最全的Java权限认证框架！目前已集成——登录认证、权限认证、分布式Session会话、微服务网关鉴权、单点登录、OAuth2.0、踢人下线、Redis集成、前后台分离、记住我模式、模拟他人账号、临时身份切换、账号封禁、多账号认证体系、注解式鉴权、路由拦截式鉴权、花式token生成、自动续签、同端互斥登录、会话治理、密码加密、jwt集成、Spring集成、WebFlux集成...,MDEwOlJlcG9zaXRvcnkyMzc5NDA1OTI=,2023-03-27T09:45:43Z
148,mall-learning,8175,11863,Java,https://github.com/macrozheng/mall-learning,mall学习教程，架构、业务、技术要点全方位解析。mall项目（50k+star）是一套电商系统，使用现阶段主流技术实现。涵盖了SpringBoot 2.3.0、MyBatis 3.4.6、Elasticsearch 7.6.2、RabbitMQ 3.7.15、Redis 5.0、MongoDB 4.2.5、Mysql5.7等技术，采用Docker容器化部署。,MDEwOlJlcG9zaXRvcnkxODEwMTI0MDY=,2023-02-28T02:40:08Z
149,lombok,2213,11854,Java,https://github.com/projectlombok/lombok,Very spicy additions to the Java programming language.,MDEwOlJlcG9zaXRvcnkyMjE4NjI=,2023-03-27T17:52:14Z
150,guice,1634,11848,Java,https://github.com/google/guice,"Guice (pronounced 'juice') is a lightweight dependency injection framework for Java 8 and above, brought to you by Google.",MDEwOlJlcG9zaXRvcnkyMDI3NTU0NQ==,2023-03-20T15:52:00Z
151,eureka,3676,11747,Java,https://github.com/Netflix/eureka,AWS Service registry for resilient mid-tier load balancing and failover.,MDEwOlJlcG9zaXRvcnk1MTk4MDQx,2023-03-24T08:32:18Z
152,VasSonic,1616,11640,Java,https://github.com/Tencent/VasSonic,"VasSonic is a lightweight and high-performance Hybrid framework developed by tencent VAS team, which is intended to speed up the first screen of websites working on Android and iOS platform. ",MDEwOlJlcG9zaXRvcnk5ODk3ODg3OQ==,2020-01-04T11:55:57Z
153,Mybatis-PageHelper,3110,11616,Java,https://github.com/pagehelper/Mybatis-PageHelper,Mybatis通用分页插件,MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==,2023-01-19T00:34:34Z
154,spring-boot-admin,2999,11593,Java,https://github.com/codecentric/spring-boot-admin,Admin UI for administration of spring boot applications,MDEwOlJlcG9zaXRvcnkyMjI1NDg1Ng==,2023-03-27T23:14:51Z
155,source-code-hunter,2247,11553,Java,https://github.com/doocs/source-code-hunter,😱 从源码层面，剖析挖掘互联网行业主流技术的底层实现原理，为广大开发者 “提升技术深度” 提供便利。目前开放 Spring 全家桶，Mybatis、Netty、Dubbo 框架，及 Redis、Tomcat 中间件等,MDEwOlJlcG9zaXRvcnkyMTc5NDMzNjE=,2022-11-03T08:44:46Z
156,quarkus,2160,11550,Java,https://github.com/quarkusio/quarkus,Quarkus: Supersonic Subatomic Java. ,MDEwOlJlcG9zaXRvcnkxMzk5MTQ5MzI=,2023-03-28T12:23:47Z
157,uCrop,2106,11465,Java,https://github.com/Yalantis/uCrop,Image Cropping Library for Android,MDEwOlJlcG9zaXRvcnk0OTA2ODI0Mw==,2023-01-23T14:51:06Z
158,realm-java,1783,11369,Java,https://github.com/realm/realm-java,Realm is a mobile database: a replacement for SQLite & ORMs,MDEwOlJlcG9zaXRvcnk0MDg0OTA4,2023-03-27T09:18:02Z
159,ruoyi-vue-pro,3126,11336,Java,https://github.com/YunaiV/ruoyi-vue-pro,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！,MDEwOlJlcG9zaXRvcnkzMzIzNTc2OTg=,2023-03-16T14:44:17Z
160,neo4j,2246,11214,Java,https://github.com/neo4j/neo4j,Graphs for Everyone,MDEwOlJlcG9zaXRvcnk2NjUwNTM5,2023-03-28T11:48:54Z
161,DSA-Bootcamp-Java,7549,11181,Java,https://github.com/kunal-kushwaha/DSA-Bootcamp-Java,"This repository consists of the code samples, assignments, and notes for the Java Data Structures & Algorithms bootcamp of Community Classroom.",MDEwOlJlcG9zaXRvcnkzOTEwNTU1OTc=,2023-03-27T07:17:14Z
162,zookeeper,6946,11169,Java,https://github.com/apache/zookeeper,Apache ZooKeeper,MDEwOlJlcG9zaXRvcnkxNjA5OTk=,2023-03-28T04:06:14Z
163,androidannotations,2408,11133,Java,https://github.com/androidannotations/androidannotations,Fast Android Development. Easy maintainance.,MDEwOlJlcG9zaXRvcnkzMTE2NzUx,2022-05-31T13:16:38Z
164,SlidingMenu,5123,11130,Java,https://github.com/jfeinstein10/SlidingMenu,An Android library that allows you to easily create applications with slide-in menus. You may use it in your Android apps provided that you cite this project and include the license in your app. Thanks!,MDEwOlJlcG9zaXRvcnk0ODM5OTU3,2021-09-19T14:04:18Z
165,PermissionsDispatcher,1438,11100,Java,https://github.com/permissions-dispatcher/PermissionsDispatcher,A declarative API to handle Android runtime permissions.,MDEwOlJlcG9zaXRvcnk0MDc4Njc1MQ==,2022-09-24T00:46:05Z
166,fullstack-tutorial,2433,11046,Java,https://github.com/frank-lam/fullstack-tutorial,🚀 fullstack tutorial 2022，后台技术栈/架构师之路/全栈开发社区，春招/秋招/校招/面试,MDEwOlJlcG9zaXRvcnkxMjkzMzI4MjY=,2022-12-02T03:33:19Z
167,mit-deep-learning-book-pdf,2434,11039,Java,https://github.com/janishar/mit-deep-learning-book-pdf,"MIT Deep Learning Book in PDF format (complete and parts) by Ian Goodfellow, Yoshua Bengio and Aaron Courville",MDEwOlJlcG9zaXRvcnk4NzUzNjA0Ng==,2022-12-26T10:15:38Z
168,onedev,726,10993,Java,https://github.com/theonedev/onedev,Self-hosted Git Server with CI/CD and Kanban,MDEwOlJlcG9zaXRvcnkxNTYzMTcxNTQ=,2023-03-28T01:19:14Z
169,jedis,3737,10987,Java,https://github.com/redis/jedis,Redis Java client designed for performance and ease of use.,MDEwOlJlcG9zaXRvcnk3MTU2MDU=,2023-03-28T08:30:26Z
170,Java,4665,10895,Java,https://github.com/DuGuQiuBai/Java,27天成为Java大神,MDEwOlJlcG9zaXRvcnk0Njg0NDk1OA==,2023-02-23T14:37:06Z
171,vlayout,1824,10835,Java,https://github.com/alibaba/vlayout,"Project vlayout is a powerfull LayoutManager extension for RecyclerView, it provides a group of layouts for RecyclerView. Make it able to handle a complicate situation when grid, list and other layouts in the same recyclerview. ",MDEwOlJlcG9zaXRvcnk4MzI4NTEzOA==,2021-07-14T04:40:34Z
172,FlycoTabLayout,2417,10820,Java,https://github.com/H07000223/FlycoTabLayout,An Android TabLayout Lib,MDEwOlJlcG9zaXRvcnk0NTgwODc1Ng==,2022-01-21T03:04:12Z
173,webmagic,4121,10770,Java,https://github.com/code4craft/webmagic,A scalable web crawler framework for Java.,MDEwOlJlcG9zaXRvcnk5NjIzMDY0,2023-03-27T16:30:03Z
174,FileDownloader,2171,10755,Java,https://github.com/lingochamp/FileDownloader,Multitask、MultiThread(MultiConnection)、Breakpoint-resume、High-concurrency、Simple to use、Single/NotSingle-process,MDEwOlJlcG9zaXRvcnk0ODQyNzkxNA==,2022-01-30T05:13:38Z
175,questdb,680,10749,Java,https://github.com/questdb/questdb,An open source time-series database for fast ingest and SQL queries,MDEwOlJlcG9zaXRvcnkxOTI1NzQyMg==,2023-03-28T12:32:57Z
176,dex2jar,1955,10732,Java,https://github.com/pxb1988/dex2jar,Tools to work with android .dex and java .class files,MDEwOlJlcG9zaXRvcnkzMjMxMzM4Mw==,2023-03-28T07:28:26Z
177,ImmersionBar,1831,10724,Java,https://github.com/gyf-dev/ImmersionBar,android 4.4以上沉浸式状态栏和沉浸式导航栏管理，适配横竖屏切换、刘海屏、软键盘弹出等问题，可以修改状态栏字体颜色和导航栏图标颜色，以及不可修改字体颜色手机的适配，适用于Activity、Fragment、DialogFragment、Dialog，PopupWindow，一句代码轻松实现，以及对bar的其他设置，详见README。简书请参考：http://www.jianshu.com/p/2a884e211a62,MDEwOlJlcG9zaXRvcnk4ODcwMzMxNQ==,2022-03-25T02:26:08Z
178,interview,5156,10717,Java,https://github.com/mission-peace/interview,Interview questions,MDEwOlJlcG9zaXRvcnkyMjA0Mzg0Nw==,2023-01-21T04:31:41Z
179,matrix,1736,10687,Java,https://github.com/Tencent/matrix,"Matrix is a plugin style, non-invasive APM system developed by WeChat.",MDEwOlJlcG9zaXRvcnkxNjEyOTIwOTE=,2023-03-21T11:48:44Z
180,zaproxy,2046,10653,Java,https://github.com/zaproxy/zaproxy,The OWASP ZAP core project,MDEwOlJlcG9zaXRvcnkzNjgxNzU2NQ==,2023-03-28T10:19:21Z
181,android-async-http,4196,10647,Java,https://github.com/android-async-http/android-async-http,This project under develop,MDEwOlJlcG9zaXRvcnkxMzg4MjQ1,2021-08-04T12:47:34Z
182,CtCI-6th-Edition,4257,10582,Java,https://github.com/careercup/CtCI-6th-Edition,Cracking the Coding Interview 6th Ed. Solutions,MDEwOlJlcG9zaXRvcnkzODQxNTQ5OA==,2023-02-03T01:33:40Z
183,okhttp-OkGo,2532,10511,Java,https://github.com/jeasonlzy/okhttp-OkGo,OkGo - 3.0 震撼来袭，该库是基于 Http 协议，封装了 OkHttp 的网络请求框架，比 Retrofit 更简单易用，支持 RxJava，RxJava2，支持自定义缓存，支持批量断点下载管理和批量上传管理功能,MDEwOlJlcG9zaXRvcnk0OTcxMjg0Mw==,2022-09-06T01:29:03Z
184,JiaoZiVideoPlayer,2414,10444,Java,https://github.com/lipangit/JiaoZiVideoPlayer,MediaPlayer exoplayer ijkplayer ffmpeg,MDEwOlJlcG9zaXRvcnk1MTE5OTMyMg==,2020-09-14T19:02:20Z
185,grpc-java,3617,10440,Java,https://github.com/grpc/grpc-java,The Java gRPC implementation. HTTP/2 based RPC,MDEwOlJlcG9zaXRvcnkyNzcyOTkyNg==,2023-03-28T01:17:13Z
186,RxPermissions,1319,10432,Java,https://github.com/tbruyelle/RxPermissions,Android runtime permissions powered by RxJava2,MDEwOlJlcG9zaXRvcnk0MzM3MDYxMA==,2022-05-11T09:47:47Z
187,SmarterStreaming,2730,10422,Java,https://github.com/daniulive/SmarterStreaming,业内为数不多致力于极致体验的超强全自研跨平台(windows/linux/android/iOS)流媒体内核，通过模块化自由组合，支持实时RTMP推流、RTSP推流、RTMP播放器、RTSP播放器、录像、多路流媒体转发、音视频导播、动态视频合成、音频混音、直播互动、内置轻量级RTSP服务等，比快更快，业界真正靠谱的超低延迟直播SDK(1秒内，低延迟模式下200~400ms)。,MDEwOlJlcG9zaXRvcnk1NDc4MzQ2Mg==,2023-02-08T01:51:01Z
188,algorithm-base,1556,10359,Java,https://github.com/chefyuan/algorithm-base,一位酷爱做饭的程序员，立志用动画将算法说的通俗易懂。我的面试网站 www.chengxuchu.com,MDEwOlJlcG9zaXRvcnkzNDg2NTE3NDY=,2022-05-19T13:52:58Z
189,platform_frameworks_base,6226,10356,Java,https://github.com/aosp-mirror/platform_frameworks_base,,MDEwOlJlcG9zaXRvcnk2NTg4NQ==,2023-01-09T21:15:20Z
190,MVPArms,2426,10204,Java,https://github.com/JessYanCoding/MVPArms,"⚔️ A common architecture for Android applications developing based on MVP, integrates many open source projects, to make your developing quicker and easier (一个整合了大量主流开源项目高度可配置化的 Android MVP 快速集成框架). ",MDEwOlJlcG9zaXRvcnk2NTA3MzY0OA==,2023-03-22T06:53:43Z
191,ViewPagerIndicator,4099,10185,Java,https://github.com/JakeWharton/ViewPagerIndicator,Paging indicator widgets compatible with the ViewPager from the Android Support Library and ActionBarSherlock.,MDEwOlJlcG9zaXRvcnkyMTU1Nzkz,2017-11-26T17:13:46Z
